id,nace_kodu,sektor,hedef_yatirim,oncelikli_yatirim,yuksek_teknoloji,orta_yuksek_teknoloji,sartlar,bolge_1,bolge_2,bolge_3,bolge_4,bolge_5,bolge_6,created_at,updated_at
4,01.19.99,Başka yerde sınıflandırılmamış tek yıllık diğer bitkisel ürünlerin yetiştirilmesi,true,true,false,false,"Hedef; 1) Sera Yatırımlarında;
a) 1 ve 2. Bölgelerde asgari 20 dekar,
b) 3. Bölgede asgari 15 dekar,
c) 4 ve 5. Bölgelerde asgari 10 dekar,
d) 6. Bölgede asgari 5 dekar ve üzeri olması şartı aranır.
2) Yapay ışıkla fotosentez sağlanan kontrollü bitkisel üretim yatırımlarında katmanlarının toplam alanının asgari 1.000 m2 olması şartı aranır.
Diğer yatırımlar desteklenmez.
791,27.90.99,Başka yerde sınıflandırılmamış diğer elektrikli ekipmanların imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
792,28,Başka yerde sınıflandırılmamış makine ve ekipman imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
793,28.1,Genel amaçlı makinelerin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
794,28.11,"Motor ve türbin imalatı (hava taşıtı, motorlu kara taşıtı ve motosiklet motorları hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
795,28.11.08,"Türbin ve türbin parçalarının imalatı (rüzgar, gaz, su ve buhar türbinleri ile su çarkları ve bunların parçaları) (hava taşıtları için turbo jetler veya turbo pervaneler hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
796,28.11.09,"Deniz taşıtlarında, demir yolu taşıtlarında ve sanayide kullanılan kıvılcım ateşlemeli veya sıkıştırma ateşlemeli içten yanmalı motorların ve bunların parçalarının imalatı (hava taşıtı, motorlu kara taşıtı ve motosiklet motorları hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
797,28.11.10,"İçten yanmalı motorlar, dizel motorlar vb.de kullanılan pistonlar, silindirler ve silindir blokları, silindir başları, silindir gömlekleri, emme ve egzos subapları, segmanlar, hareket kolları, karbüratörler, yakıt memeleri vb.nin imalatı  (hava taşıtı, motorlu kara taşıtı ve motosiklet motorları hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
798,28.12,Akışkan gücü ile çalışan ekipmanların imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
799,28.12.05,"Akışkan gücü ile çalışan ekipmanların ve bunların parçalarının imalatı (hidrolik ve pnömatik motorlar, hidrolik pompalar, hidrolik ve pnömatik valfler, hidrolik sistemler ve bunların parçaları)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
800,28.13,Diğer pompaların ve kompresörlerin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
801,28.13.01,Hava veya vakum pompaları ile hava veya diğer gaz kompresörlerinin imalatı (el ve ayakla çalışan hava pompaları ile motorlu taşıtlar için olanlar hariç),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
802,28.13.02,"Sıvı pompaları ve sıvı elevatörleri imalatı (yakıt, yağlama, soğutma ve diğer amaçlar için) (deplasmanlı ve santrifüjlü pompalar ile benzinliklerde kullanılan akaryakıt pompaları dahil) (tulumba dahil, içten yanmalı motorlar için olanlar hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
803,28.13.03,El ve ayakla çalışan hava pompalarının imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
804,28.13.04,"İçten yanmalı motorlara monte edilmek üzere tasarlanmış pompaların imalatı (yağ pompaları, yakıt pompaları (benzin, mazot vb. pompaları) ve soğutma pompaları)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
805,28.14,Diğer musluk ve valf/vana imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
806,28.14.01,"Sanayi musluk, valf ve vanaları, sıhhi tesisat ve ısıtmada kullanılan musluk ve vanalar ile doğalgaz vanaları, dökme olanlar",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
807,28.14.02,"Sanayi musluk, valf ve vanaları, sıhhi tesisat ve ısıtmada kullanılan musluk ve vanalar ile doğalgaz vanaları, dökme olanlar hariç",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
808,28.15,"Rulman, dişli/dişli takımı, şanzıman ve tahrik elemanlarının imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
809,28.15.01,Rulmanlar ve mekanik güç aktarma donanımları imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
810,28.15.02,"Debriyajlar (kavramalar), mil (şaft) kaplinler ve üniversal mafsalların imalatı (motorlu kara taşıtlarında kullanılan debriyajlar hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
811,28.15.03,"Dişliler/dişli takımları, bilyeli ve makaralı vidalar, şanzımanlar, vites kutuları ve diğer hız değiştiricilerin imalatı (motorlu kara taşıtlarında kullanılan vites kutuları ve diferansiyelleri hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
812,28.15.04,Volanlar ve kasnaklar ile mafsallı bağlantı zincirleri ve güç aktarım zincirlerinin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
813,28.2,Genel amaçlı diğer makinelerin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
814,28.21,"Fırınlar, sobalar ve sabit ev ısıtma ekipmanlarının imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
815,28.21.07,"Elektrikli veya elektriksiz laboratuar ocakları, döküm ocakları vb. endüstriyel ocak ve fırınlarının imalatı (çöp yakma fırınları ile elektrikli ekmek ve unlu mamul fırınları dahil)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
816,28.21.10,"Güneşle (güneş kolektörleri), buharla ve yağla ısıtma sistemleri ile benzeri ocak ve ısınma donanımları gibi elektriksiz ev tipi ısıtma, soğutma, havalandırma donanımlarının imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
817,28.21.99,"Başka yerde sınıflandırılmamış diğer fırın ve ocakların (sanayi ocakları) imalatı (ocak brülörleri (ateşleyicileri), endüksiyon veya dielektrik ısıtma ekipmanları, mekanik kömür taşıyıcıları, mekanik ızgaralar, mekanik kül boşaltıcıları ve benzeri cihazların imalatı, vb.)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
818,28.22,Kaldırma ve taşıma ekipmanları imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
819,28.22.10,"El veya motor gücü ile çalışan kaldırma, taşıma, yükleme ya da boşaltma makinelerinin imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
820,28.22.11,"Asansör, yürüyen merdiven ve yürüyen yolların imalatı (yeraltında kullanılanlar hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
821,28.22.12,"Pnömatik ve diğer devamlı hareketli asansör, elavatör ve konveyörlerin imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
822,28.22.90,"Diğer kaldırma, taşıma, yükleme veya boşaltma makinelerinin imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
823,28.23,Büro makine ve ekipmanları imalatı (bilgisayarlar ve çevre birimleri hariç),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
824,28.23.00,Büro makine ve ekipmanları imalatı (bilgisayarlar ve çevre birimleri hariç),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
825,28.23.90,Diğer büro makine ve ekipmanları imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
826,28.24,Motorlu veya pnömatik (hava basınçlı) el aletlerinin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
827,28.24.01,Motorlu veya pnömatik (hava basınçlı) el aletlerinin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
828,28.25,Ev dışı iklimlendirme ekipmanlarının imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
829,28.25.01,"Sanayi tipi soğutucu ve dondurucu donanımları ile ısı pompalarının imalatı (camekanlı, tezgahlı veya mobilya tipi soğutucular, kondenserleri ısı değiştiricisi fonksiyonu gören kompresörlü üniteler vb.)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
830,28.25.02,Sanayi tipi fan ve vantilatörlerin imalatı (çatı havalandırma pervaneleri dahil),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
831,28.25.03,İklimlendirme cihazlarının (klimalar) imalatı (motorlu taşıtlarda kullanılanlar hariç),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
832,28.25.04,"Isı değiştirici birimlerin (eşanjörler), hava veya diğer gazların sıvılaştırılmasında kullanılan makinelerin ve hava/gazların filtrelenmesi ve arıtılması için kullanılan makine ve cihazların imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
833,28.29,Başka yerde sınıflandırılmamış diğer genel amaçlı makinelerin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
834,28.29.04,Sıvılar için filtreleme veya arıtma makine ve cihazlarının imalatı (suyun filtre edilmesi/arıtılmasına mahsus cihazlar dahil),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
835,28.29.05,"Doldurma, paketleme ve ambalajlama makinelerinin imalatı (doldurma, kapatma, mühürleme, kapsülleme veya etiketleme ve içecekleri gazlandırma vb. için makineler)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
836,28.29.07,Metal tabakalardan contaların ve mekanik salmastraların imalatı (diğer malzemelerle birleştirilmiş metal tabakalardan veya iki ya da daha fazla metal tabakasından yapılmış olanlar),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
837,28.29.08,"Tartı aletleri ve baskül imalatı (ev ve dükkanlarda kullanılan terazi ve kantarlar, sürekli ölçüm için tartılar, taşıt baskülleri (köprü tipi basküller) vb.) (kuyumculukta ve laboratuvarlarda kullanılan hassas tartılar hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
838,28.29.10,"Yangın söndürücüler, püskürtme tabancaları, buhar veya kum püskürtme makineleri vb. sıvı ve tozları atan, dağıtan ya da püskürten mekanik cihazların imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
839,28.29.18,"İçten yanmalı motorlar için yağ filtresi, yakıt filtresi, hava filtresi, gres nipelleri, yağ keçesi ve benzerlerinin imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
840,28.29.90,Diğer genel amaçlı makinelerin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
841,28.3,Tarım ve ormancılık makinelerinin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
842,28.30,Tarım ve ormancılık makinelerinin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
843,28.30.08,Tarımsal amaçlı römork veya yarı römork imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
844,28.30.09,"Yumurta, meyve ve diğer tarımsal ürünlerin temizlenmesi, tasnif edilmesi veya derecelendirilmesi için kullanılan makine ve ekipmanların imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
845,28.30.10,Traktörlerin ve yaya kontrollü traktörlerin (motokültörler) imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
846,28.30.11,"Kümes hayvanı makineleri, arıcılık makineleri ve hayvan yemi hazırlama makinelerinin ve donanımlarının imalatı (kuluçka makineleri dahil)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
847,28.30.12,Çim biçme makinelerinin imalatı (traktörlere monte edilen kesici barlar dahil),true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
848,28.30.13,"Hasat ve harman makinelerinin imalatı (biçer döver, saman yapma makinesi, ot ve saman balyalama makinesi, kök ve yumru hasat makinesi, vb.)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
849,28.30.14,"Pulluk, saban, tırmık, diskaro, skarifikatör, kültivatör, çapa makinesi, mibzer, fide ve fidan dikim makinesi vb. toprağın hazırlanmasında, ekiminde, dikiminde kullanılan aletler ile gübreleme makinelerinin imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
850,28.30.15,Süt sağma makinelerinin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
851,28.30.16,"Tarım ve bahçecilikte kullanılan hava, sıvı veya toz atma, dağıtma, püskürtme ve iklimlendirme makinelerinin imalatı (sulama cihazları, pülverizatörler, zirai mücadelede kullanılan portatif sıvı ve toz püskürtücüler, don pervaneleri vb.)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
852,28.30.90,Ormancılığa özgü makineler ile tarla bahçe bakımına mahsus diğer makine ve cihazların imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
853,28.4,Metal işleme makineleri ve takım tezgahları imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
854,28.41,Metal şekillendirme makineleri ve metal işlemeye yönelik takım tezgahlarının imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
855,28.41.01,Takım tezgahları (metal işlemek için lazer ve benzerleriyle çalışanlar) ile metal ve benzerlerini işlemek için işleme merkezlerinin imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
856,28.41.03,"Metal tornalama, delme, frezeleme ve planyalama takım tezgahlarının imalatı",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
857,28.41.07,"Metal işleyen takım tezgahlarının parça ve aksesuarlarının imalatı (alet tutacakları ve kendinden açılan pafta kafaları, iş tutacakları, ayırıcı kafalar ve takım tezgahları için diğer özel aksesuarlar hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
